# time  ID  size  fromHost  toHost  TTL  isResponse
170772.0000 M5784 1062 n8 n9 2 N 
170801.0000 M5785 1742 n3 n5 2 N 
170834.0000 M5786 1867 n15 n0 2 N 
170861.0000 M5787 1543 n25 n2 2 N 
170888.0000 M5788 1852 n9 n34 2 N 
170915.0000 M5789 1237 n10 n1 2 N 
170946.0000 M5790 1864 n1 n11 2 N 
170974.0000 M5791 1159 n22 n35 2 N 
171003.0000 M5792 1404 n11 n36 2 N 
171035.0000 M5793 1338 n1 n36 2 N 
171062.0000 M5794 1682 n8 n21 2 N 
171087.0000 M5795 1339 n40 n14 2 N 
171112.0000 M5796 1563 n33 n18 2 N 
171138.0000 M5797 1546 n16 n10 2 N 
171165.0000 M5798 1254 n18 n16 2 N 
171196.0000 M5799 1096 n8 n18 2 N 
171225.0000 M5800 1853 n1 n33 2 N 
171252.0000 M5801 1961 n17 n27 2 N 
171279.0000 M5802 1126 n31 n12 2 N 
171306.0000 M5803 1627 n26 n11 2 N 
171332.0000 M5804 1280 n31 n19 2 N 
171359.0000 M5805 1573 n26 n7 2 N 
171392.0000 M5806 1170 n12 n39 2 N 
171422.0000 M5807 1340 n32 n11 2 N 
171451.0000 M5808 1617 n37 n30 2 N 
171478.0000 M5809 1128 n40 n20 2 N 
171508.0000 M5810 1949 n22 n18 2 N 
171535.0000 M5811 1332 n30 n25 2 N 
171564.0000 M5812 1873 n31 n4 2 N 
171595.0000 M5813 1294 n2 n20 2 N 
171625.0000 M5814 1810 n25 n22 2 N 
171658.0000 M5815 1507 n21 n30 2 N 
171687.0000 M5816 1560 n18 n36 2 N 
171719.0000 M5817 1477 n8 n28 2 N 
171748.0000 M5818 1923 n19 n0 2 N 
171780.0000 M5819 1459 n33 n27 2 N 
171814.0000 M5820 1215 n17 n35 2 N 
171840.0000 M5821 1950 n37 n36 2 N 
171870.0000 M5822 1402 n19 n31 2 N 
171898.0000 M5823 1704 n22 n11 2 N 
171926.0000 M5824 1579 n35 n14 2 N 
171951.0000 M5825 1389 n34 n36 2 N 
171983.0000 M5826 1587 n35 n2 2 N 
172011.0000 M5827 1371 n13 n24 2 N 
172038.0000 M5828 1965 n30 n9 2 N 
172072.0000 M5829 1787 n12 n0 2 N 
172100.0000 M5830 1366 n10 n32 2 N 
172130.0000 M5831 1631 n12 n3 2 N 
172158.0000 M5832 1991 n32 n34 2 N 
172186.0000 M5833 1916 n39 n0 2 N 
172215.0000 M5834 1816 n33 n20 2 N 
172240.0000 M5835 1575 n0 n25 2 N 
172266.0000 M5836 1549 n19 n30 2 N 
172291.0000 M5837 1825 n12 n7 2 N 
172318.0000 M5838 1282 n1 n5 2 N 
172343.0000 M5839 1325 n36 n14 2 N 
172374.0000 M5840 1144 n21 n6 2 N 
172407.0000 M5841 1134 n40 n1 2 N 
172434.0000 M5842 1584 n26 n7 2 N 
172466.0000 M5843 1100 n21 n27 2 N 
172492.0000 M5844 1148 n32 n9 2 N 
172520.0000 M5845 1013 n0 n40 2 N 
172548.0000 M5846 1722 n32 n25 2 N 
172575.0000 M5847 1621 n30 n39 2 N 
172604.0000 M5848 1554 n32 n6 2 N 
172632.0000 M5849 1960 n8 n12 2 N 
172663.0000 M5850 1405 n21 n4 2 N 
172693.0000 M5851 1973 n6 n2 2 N 
172723.0000 M5852 1790 n4 n24 2 N 
172757.0000 M5853 1994 n37 n39 2 N 
172787.0000 M5854 1946 n18 n0 2 N 
172816.0000 M5855 1948 n1 n3 2 N 
172844.0000 M5856 1761 n33 n4 2 N 
172872.0000 M5857 1278 n33 n31 2 N 
172905.0000 M5858 1156 n31 n6 2 N 
172936.0000 M5859 1310 n16 n34 2 N 
172970.0000 M5860 1967 n34 n2 2 N 
172997.0000 M5861 1469 n36 n5 2 N 
173031.0000 M5862 1710 n19 n3 2 N 
173064.0000 M5863 1509 n35 n8 2 N 
173096.0000 M5864 1873 n39 n4 2 N 
173121.0000 M5865 1034 n2 n22 2 N 
173150.0000 M5866 1673 n27 n23 2 N 
173181.0000 M5867 1876 n28 n26 2 N 
173210.0000 M5868 1962 n34 n5 2 N 
173239.0000 M5869 1065 n26 n23 2 N 
173266.0000 M5870 1161 n22 n15 2 N 
173293.0000 M5871 1908 n6 n21 2 N 
173321.0000 M5872 1365 n15 n4 2 N 
173354.0000 M5873 1059 n13 n15 2 N 
173379.0000 M5874 1888 n40 n18 2 N 
173404.0000 M5875 1234 n32 n14 2 N 
173433.0000 M5876 1941 n33 n32 2 N 
173461.0000 M5877 1335 n40 n38 2 N 
173486.0000 M5878 1231 n28 n34 2 N 
173517.0000 M5879 1948 n5 n11 2 N 
173545.0000 M5880 1824 n9 n35 2 N 
173571.0000 M5881 1148 n13 n28 2 N 
173598.0000 M5882 1636 n37 n15 2 N 
173632.0000 M5883 1545 n27 n6 2 N 
173657.0000 M5884 1506 n40 n37 2 N 
173683.0000 M5885 1941 n39 n20 2 N 
173714.0000 M5886 1302 n25 n37 2 N 
173744.0000 M5887 1242 n23 n35 2 N 
173774.0000 M5888 1566 n0 n18 2 N 
173799.0000 M5889 1784 n19 n10 2 N 
173829.0000 M5890 1279 n10 n33 2 N 
173856.0000 M5891 1463 n29 n8 2 N 
173887.0000 M5892 1156 n18 n28 2 N 
173917.0000 M5893 1656 n25 n23 2 N 
173944.0000 M5894 1215 n10 n9 2 N 
173975.0000 M5895 1023 n27 n12 2 N 
174005.0000 M5896 1686 n25 n19 2 N 
174032.0000 M5897 1515 n5 n30 2 N 
174060.0000 M5898 1894 n12 n31 2 N 
174087.0000 M5899 1516 n14 n4 2 N 
174114.0000 M5900 1275 n39 n1 2 N 
174148.0000 M5901 1508 n24 n20 2 N 
174182.0000 M5902 1494 n3 n32 2 N 
174207.0000 M5903 1246 n27 n36 2 N 
174241.0000 M5904 1220 n30 n37 2 N 
174274.0000 M5905 1922 n17 n32 2 N 
174303.0000 M5906 1038 n6 n38 2 N 
174336.0000 M5907 1350 n0 n8 2 N 
174369.0000 M5908 1547 n25 n4 2 N 
174403.0000 M5909 1029 n24 n6 2 N 
174431.0000 M5910 1086 n31 n29 2 N 
174465.0000 M5911 1972 n1 n31 2 N 
174494.0000 M5912 1398 n15 n21 2 N 
174527.0000 M5913 1863 n27 n16 2 N 
174552.0000 M5914 1256 n5 n7 2 N 
174581.0000 M5915 1584 n14 n1 2 N 
174614.0000 M5916 1951 n36 n31 2 N 
174641.0000 M5917 1984 n18 n15 2 N 
174668.0000 M5918 1597 n38 n30 2 N 
174693.0000 M5919 1444 n3 n13 2 N 
174723.0000 M5920 1222 n15 n4 2 N 
174756.0000 M5921 1824 n21 n4 2 N 
174786.0000 M5922 1835 n38 n22 2 N 
174817.0000 M5923 1759 n35 n1 2 N 
174847.0000 M5924 1236 n15 n3 2 N 
174875.0000 M5925 1784 n15 n38 2 N 
174906.0000 M5926 1405 n7 n37 2 N 
174931.0000 M5927 1298 n24 n25 2 N 
174965.0000 M5928 1217 n36 n38 2 N 
174996.0000 M5929 1729 n15 n18 2 N 
175024.0000 M5930 1970 n26 n5 2 N 
175057.0000 M5931 1741 n11 n36 2 N 
175091.0000 M5932 1446 n28 n21 2 N 
175124.0000 M5933 1305 n39 n20 2 N 
175154.0000 M5934 1512 n40 n15 2 N 
175186.0000 M5935 1386 n1 n33 2 N 
175219.0000 M5936 1807 n25 n27 2 N 
175245.0000 M5937 1740 n12 n24 2 N 
175276.0000 M5938 1794 n25 n12 2 N 
175308.0000 M5939 1006 n28 n14 2 N 
175342.0000 M5940 1620 n26 n37 2 N 
175368.0000 M5941 1897 n36 n12 2 N 
175398.0000 M5942 1756 n33 n23 2 N 
175425.0000 M5943 1599 n14 n21 2 N 
175459.0000 M5944 1864 n30 n39 2 N 
175493.0000 M5945 1535 n5 n26 2 N 
175524.0000 M5946 1883 n7 n27 2 N 
175557.0000 M5947 1517 n12 n35 2 N 
175588.0000 M5948 1032 n30 n37 2 N 
175619.0000 M5949 1180 n6 n0 2 N 
175653.0000 M5950 1206 n40 n13 2 N 
175687.0000 M5951 1949 n4 n25 2 N 
175719.0000 M5952 1060 n13 n40 2 N 
175752.0000 M5953 1159 n23 n6 2 N 
175777.0000 M5954 1099 n21 n17 2 N 
175811.0000 M5955 1111 n38 n16 2 N 
175840.0000 M5956 1209 n14 n23 2 N 
175869.0000 M5957 1766 n2 n35 2 N 
175901.0000 M5958 1018 n15 n11 2 N 
175931.0000 M5959 1424 n7 n6 2 N 
175957.0000 M5960 1087 n8 n36 2 N 
175988.0000 M5961 1489 n27 n11 2 N 
176022.0000 M5962 1640 n2 n22 2 N 
176051.0000 M5963 1823 n37 n31 2 N 
176081.0000 M5964 1155 n5 n20 2 N 
176106.0000 M5965 1557 n16 n15 2 N 
176132.0000 M5966 1733 n16 n23 2 N 
176159.0000 M5967 1939 n30 n5 2 N 
176191.0000 M5968 1941 n21 n2 2 N 
176224.0000 M5969 1824 n32 n6 2 N 
176253.0000 M5970 1013 n9 n3 2 N 
176280.0000 M5971 1515 n39 n4 2 N 
176307.0000 M5972 1554 n29 n2 2 N 
176337.0000 M5973 1707 n32 n31 2 N 
176368.0000 M5974 1817 n19 n32 2 N 
176396.0000 M5975 1411 n12 n8 2 N 
176429.0000 M5976 1234 n38 n24 2 N 
176454.0000 M5977 1418 n28 n36 2 N 
176483.0000 M5978 1294 n8 n25 2 N 
176513.0000 M5979 1612 n25 n34 2 N 
176539.0000 M5980 1370 n33 n1 2 N 
176569.0000 M5981 1532 n10 n13 2 N 
176594.0000 M5982 1436 n3 n38 2 N 
176621.0000 M5983 1932 n15 n5 2 N 
176653.0000 M5984 1010 n24 n23 2 N 
176686.0000 M5985 1865 n18 n12 2 N 
176717.0000 M5986 1520 n13 n20 2 N 
176747.0000 M5987 1889 n4 n24 2 N 
176781.0000 M5988 1344 n25 n26 2 N 
176815.0000 M5989 1894 n15 n36 2 N 
176842.0000 M5990 1633 n14 n0 2 N 
176875.0000 M5991 1001 n0 n21 2 N 
176901.0000 M5992 1258 n27 n37 2 N 
176931.0000 M5993 1873 n37 n40 2 N 
176957.0000 M5994 1517 n4 n6 2 N 
176991.0000 M5995 1948 n0 n15 2 N 
177018.0000 M5996 1967 n29 n16 2 N 
177051.0000 M5997 1050 n5 n39 2 N 
177080.0000 M5998 1148 n6 n5 2 N 
177108.0000 M5999 1735 n7 n22 2 N 
177134.0000 M6000 1573 n39 n26 2 N 
177164.0000 M6001 1896 n14 n5 2 N 
177191.0000 M6002 1707 n13 n28 2 N 
177217.0000 M6003 1618 n5 n11 2 N 
177249.0000 M6004 1818 n31 n12 2 N 
177280.0000 M6005 1519 n6 n25 2 N 
177306.0000 M6006 1537 n26 n23 2 N 
177338.0000 M6007 1722 n33 n10 2 N 
177370.0000 M6008 1742 n38 n7 2 N 
177404.0000 M6009 1375 n11 n12 2 N 
177431.0000 M6010 1805 n35 n9 2 N 
177458.0000 M6011 1366 n22 n31 2 N 
177483.0000 M6012 1863 n27 n3 2 N 
177514.0000 M6013 1935 n31 n10 2 N 
177540.0000 M6014 1036 n3 n31 2 N 
177569.0000 M6015 1149 n24 n20 2 N 
177599.0000 M6016 1907 n25 n36 2 N 
177625.0000 M6017 1917 n7 n34 2 N 
177650.0000 M6018 1495 n22 n12 2 N 
177679.0000 M6019 1253 n0 n24 2 N 
177710.0000 M6020 1513 n12 n31 2 N 
177739.0000 M6021 1567 n1 n37 2 N 
177765.0000 M6022 1322 n2 n7 2 N 
177792.0000 M6023 1989 n33 n23 2 N 
177817.0000 M6024 1640 n16 n18 2 N 
177848.0000 M6025 1124 n0 n37 2 N 
177874.0000 M6026 1541 n9 n36 2 N 
177902.0000 M6027 1851 n32 n27 2 N 
177931.0000 M6028 1765 n27 n38 2 N 
177962.0000 M6029 1299 n1 n20 2 N 
177993.0000 M6030 1366 n21 n37 2 N 
178023.0000 M6031 1046 n26 n21 2 N 
178054.0000 M6032 1823 n20 n40 2 N 
178083.0000 M6033 1249 n19 n33 2 N 
178117.0000 M6034 1739 n28 n17 2 N 
178147.0000 M6035 1532 n16 n18 2 N 
178177.0000 M6036 1341 n9 n21 2 N 
178210.0000 M6037 1798 n37 n31 2 N 
178238.0000 M6038 1891 n13 n20 2 N 
178266.0000 M6039 1411 n26 n14 2 N 
178298.0000 M6040 1285 n27 n16 2 N 
178332.0000 M6041 1920 n19 n39 2 N 
178366.0000 M6042 1733 n17 n40 2 N 
178393.0000 M6043 1539 n3 n26 2 N 
178424.0000 M6044 1151 n36 n29 2 N 
178453.0000 M6045 1213 n14 n33 2 N 
178483.0000 M6046 1463 n24 n5 2 N 
178508.0000 M6047 1545 n18 n11 2 N 
178541.0000 M6048 1231 n31 n34 2 N 
178571.0000 M6049 1084 n10 n12 2 N 
178605.0000 M6050 1840 n22 n28 2 N 
178637.0000 M6051 1188 n7 n18 2 N 
178664.0000 M6052 1509 n23 n30 2 N 
178689.0000 M6053 1699 n30 n1 2 N 
178719.0000 M6054 1805 n27 n16 2 N 
178746.0000 M6055 1004 n37 n19 2 N 
178776.0000 M6056 1720 n38 n22 2 N 
178801.0000 M6057 1810 n6 n21 2 N 
178828.0000 M6058 1495 n8 n31 2 N 
178853.0000 M6059 1925 n13 n20 2 N 
178882.0000 M6060 1493 n15 n38 2 N 
178911.0000 M6061 1830 n19 n27 2 N 
178944.0000 M6062 1658 n27 n0 2 N 
178976.0000 M6063 1679 n22 n37 2 N 
179002.0000 M6064 1116 n4 n7 2 N 
179027.0000 M6065 1469 n32 n40 2 N 
179060.0000 M6066 1021 n22 n35 2 N 
179089.0000 M6067 1616 n3 n39 2 N 
179119.0000 M6068 1130 n14 n1 2 N 
179150.0000 M6069 1887 n13 n9 2 N 
179178.0000 M6070 1904 n32 n22 2 N 
179211.0000 M6071 1671 n0 n38 2 N 
179244.0000 M6072 1823 n7 n8 2 N 
179278.0000 M6073 1834 n35 n20 2 N 
179307.0000 M6074 1361 n22 n27 2 N 
179339.0000 M6075 1578 n33 n24 2 N 
179366.0000 M6076 1481 n25 n19 2 N 
179397.0000 M6077 1581 n0 n6 2 N 
179427.0000 M6078 1069 n21 n39 2 N 
179459.0000 M6079 1391 n14 n38 2 N 
179486.0000 M6080 1581 n5 n19 2 N 
179512.0000 M6081 1333 n13 n26 2 N 
179544.0000 M6082 1356 n20 n5 2 N 
179576.0000 M6083 1502 n5 n3 2 N 
179607.0000 M6084 1260 n24 n33 2 N 
179632.0000 M6085 1994 n14 n12 2 N 
179662.0000 M6086 1028 n26 n36 2 N 
179690.0000 M6087 1004 n35 n6 2 N 
179717.0000 M6088 1107 n8 n30 2 N 
179746.0000 M6089 1442 n19 n16 2 N 
179777.0000 M6090 1947 n32 n30 2 N 
179811.0000 M6091 1985 n3 n25 2 N 
179838.0000 M6092 1408 n12 n13 2 N 
179863.0000 M6093 1475 n1 n35 2 N 
179888.0000 M6094 1665 n13 n3 2 N 
179921.0000 M6095 1914 n36 n15 2 N 
179948.0000 M6096 1347 n30 n28 2 N 
179980.0000 M6097 1476 n38 n25 2 N 
180012.0000 M6098 1275 n3 n25 2 N 
180038.0000 M6099 1255 n9 n14 2 N 
180063.0000 M6100 1034 n6 n32 2 N 
180088.0000 M6101 1539 n40 n2 2 N 
180121.0000 M6102 1112 n8 n14 2 N 
180149.0000 M6103 1829 n18 n25 2 N 
180174.0000 M6104 1083 n2 n19 2 N 
180200.0000 M6105 1464 n3 n13 2 N 
180233.0000 M6106 1038 n8 n17 2 N 
180260.0000 M6107 1443 n22 n23 2 N 
180290.0000 M6108 1117 n9 n13 2 N 
180322.0000 M6109 1471 n37 n4 2 N 
180355.0000 M6110 1693 n33 n35 2 N 
180382.0000 M6111 1464 n23 n32 2 N 
180408.0000 M6112 1326 n15 n8 2 N 
180441.0000 M6113 1233 n1 n28 2 N 
180472.0000 M6114 1474 n32 n19 2 N 
180506.0000 M6115 1170 n37 n17 2 N 
180532.0000 M6116 1533 n33 n15 2 N 
180564.0000 M6117 1939 n39 n13 2 N 
180589.0000 M6118 1028 n2 n40 2 N 
180616.0000 M6119 1584 n21 n26 2 N 
180641.0000 M6120 1176 n19 n34 2 N 
180673.0000 M6121 1356 n37 n33 2 N 
180706.0000 M6122 1474 n16 n5 2 N 
180733.0000 M6123 1264 n24 n18 2 N 
180761.0000 M6124 1078 n26 n30 2 N 
180789.0000 M6125 1603 n19 n9 2 N 
180821.0000 M6126 1802 n37 n40 2 N 
180850.0000 M6127 1680 n18 n11 2 N 
180878.0000 M6128 1237 n14 n26 2 N 
180905.0000 M6129 1629 n14 n19 2 N 
180930.0000 M6130 1048 n29 n26 2 N 
180961.0000 M6131 1051 n19 n1 2 N 
180988.0000 M6132 1293 n6 n5 2 N 
181019.0000 M6133 1809 n16 n28 2 N 
181045.0000 M6134 1984 n38 n9 2 N 
181079.0000 M6135 1858 n5 n24 2 N 
181106.0000 M6136 1732 n18 n23 2 N 
181135.0000 M6137 1092 n23 n39 2 N 
181168.0000 M6138 1688 n38 n1 2 N 
181200.0000 M6139 1612 n30 n27 2 N 
181227.0000 M6140 1754 n10 n9 2 N 
181253.0000 M6141 1907 n24 n6 2 N 
181279.0000 M6142 1324 n4 n30 2 N 
181310.0000 M6143 1804 n19 n11 2 N 
181341.0000 M6144 1041 n25 n8 2 N 
181368.0000 M6145 1027 n29 n1 2 N 
181398.0000 M6146 1440 n8 n39 2 N 
181426.0000 M6147 1879 n6 n16 2 N 
181451.0000 M6148 1600 n17 n8 2 N 
181477.0000 M6149 1152 n38 n25 2 N 
181503.0000 M6150 1450 n22 n12 2 N 
181534.0000 M6151 1937 n22 n35 2 N 
181563.0000 M6152 1426 n10 n19 2 N 
181589.0000 M6153 1046 n21 n20 2 N 
181617.0000 M6154 1158 n6 n7 2 N 
181648.0000 M6155 1471 n18 n5 2 N 
181677.0000 M6156 1788 n10 n38 2 N 
181709.0000 M6157 1323 n23 n18 2 N 
181736.0000 M6158 1184 n17 n16 2 N 
181767.0000 M6159 1741 n35 n11 2 N 
181795.0000 M6160 1571 n24 n38 2 N 
181824.0000 M6161 1994 n38 n25 2 N 
181852.0000 M6162 1991 n17 n3 2 N 
181879.0000 M6163 1723 n25 n28 2 N 
181907.0000 M6164 1693 n26 n14 2 N 
181934.0000 M6165 1971 n5 n33 2 N 
181959.0000 M6166 1817 n20 n19 2 N 
181984.0000 M6167 1237 n12 n24 2 N 
182016.0000 M6168 1202 n15 n40 2 N 
182045.0000 M6169 1970 n4 n10 2 N 
182075.0000 M6170 1506 n30 n2 2 N 
182105.0000 M6171 1738 n17 n31 2 N 
182137.0000 M6172 1300 n32 n20 2 N 
182165.0000 M6173 1972 n35 n37 2 N 
182190.0000 M6174 1625 n8 n15 2 N 
182220.0000 M6175 1279 n34 n36 2 N 
182254.0000 M6176 1144 n29 n38 2 N 
182281.0000 M6177 1022 n39 n15 2 N 
182313.0000 M6178 1593 n28 n11 2 N 
182342.0000 M6179 1662 n24 n11 2 N 
182369.0000 M6180 1893 n37 n24 2 N 
182396.0000 M6181 1725 n34 n28 2 N 
182429.0000 M6182 1862 n34 n28 2 N 
182454.0000 M6183 1546 n2 n34 2 N 
182485.0000 M6184 1057 n19 n39 2 N 
182513.0000 M6185 1631 n14 n23 2 N 
182544.0000 M6186 1892 n30 n35 2 N 
182572.0000 M6187 1873 n7 n26 2 N 
182599.0000 M6188 1554 n31 n22 2 N 
182631.0000 M6189 1756 n28 n17 2 N 
182662.0000 M6190 1132 n11 n0 2 N 
182691.0000 M6191 1497 n0 n5 2 N 
182723.0000 M6192 1423 n23 n37 2 N 
182751.0000 M6193 1633 n18 n24 2 N 
182779.0000 M6194 1458 n26 n1 2 N 
182809.0000 M6195 1704 n26 n25 2 N 
182837.0000 M6196 1222 n24 n0 2 N 
182863.0000 M6197 1373 n3 n29 2 N 
182893.0000 M6198 1838 n30 n26 2 N 
182920.0000 M6199 1086 n30 n19 2 N 
182951.0000 M6200 1222 n32 n23 2 N 
182984.0000 M6201 1598 n5 n28 2 N 
183014.0000 M6202 1422 n34 n24 2 N 
183043.0000 M6203 1217 n32 n39 2 N 
183073.0000 M6204 1550 n9 n0 2 N 
183107.0000 M6205 1276 n19 n5 2 N 
183137.0000 M6206 1321 n37 n10 2 N 
183170.0000 M6207 1551 n39 n18 2 N 
183196.0000 M6208 1044 n21 n5 2 N 
183224.0000 M6209 1668 n21 n36 2 N 
183250.0000 M6210 1469 n30 n21 2 N 
183282.0000 M6211 1983 n22 n36 2 N 
183309.0000 M6212 1606 n6 n39 2 N 
183340.0000 M6213 1149 n37 n12 2 N 
183368.0000 M6214 1697 n6 n28 2 N 
183396.0000 M6215 1391 n33 n8 2 N 
183423.0000 M6216 1891 n0 n8 2 N 
183453.0000 M6217 1734 n8 n9 2 N 
183483.0000 M6218 1651 n22 n39 2 N 
183517.0000 M6219 1350 n38 n5 2 N 
183551.0000 M6220 1641 n26 n37 2 N 
183577.0000 M6221 1309 n20 n32 2 N 
183603.0000 M6222 1633 n16 n32 2 N 
183632.0000 M6223 1802 n24 n6 2 N 
183657.0000 M6224 1079 n18 n10 2 N 
183685.0000 M6225 1536 n6 n10 2 N 
183714.0000 M6226 1755 n6 n20 2 N 
183746.0000 M6227 1138 n35 n17 2 N 
183774.0000 M6228 1340 n40 n22 2 N 
183808.0000 M6229 1934 n6 n31 2 N 
183837.0000 M6230 1238 n31 n15 2 N 
183864.0000 M6231 1732 n3 n15 2 N 
183894.0000 M6232 1398 n19 n5 2 N 
183925.0000 M6233 1014 n9 n30 2 N 
183950.0000 M6234 1570 n14 n20 2 N 
183978.0000 M6235 1111 n22 n35 2 N 
184011.0000 M6236 1059 n22 n8 2 N 
184042.0000 M6237 1414 n30 n34 2 N 
184075.0000 M6238 1332 n6 n37 2 N 
184104.0000 M6239 1866 n7 n22 2 N 
184137.0000 M6240 1834 n12 n8 2 N 
184171.0000 M6241 1812 n16 n1 2 N 
184197.0000 M6242 1318 n7 n22 2 N 
184230.0000 M6243 1107 n29 n40 2 N 
184258.0000 M6244 1165 n24 n4 2 N 
184283.0000 M6245 1917 n24 n32 2 N 
184308.0000 M6246 1119 n25 n27 2 N 
184339.0000 M6247 1015 n12 n14 2 N 
184370.0000 M6248 1801 n7 n26 2 N 
184398.0000 M6249 1656 n26 n21 2 N 
184425.0000 M6250 1752 n38 n35 2 N 
184459.0000 M6251 1456 n39 n9 2 N 
184484.0000 M6252 1334 n38 n23 2 N 
184516.0000 M6253 1254 n35 n8 2 N 
184542.0000 M6254 1822 n3 n31 2 N 
184573.0000 M6255 1801 n31 n1 2 N 
184606.0000 M6256 1227 n30 n23 2 N 
184638.0000 M6257 1155 n11 n39 2 N 
184667.0000 M6258 1700 n31 n22 2 N 
184699.0000 M6259 1846 n15 n19 2 N 
184725.0000 M6260 1883 n15 n6 2 N 
184756.0000 M6261 1219 n18 n28 2 N 
184781.0000 M6262 1176 n14 n16 2 N 
184815.0000 M6263 1326 n38 n5 2 N 
184847.0000 M6264 1602 n0 n33 2 N 
184878.0000 M6265 1451 n12 n28 2 N 
184905.0000 M6266 1910 n1 n26 2 N 
184934.0000 M6267 1579 n10 n15 2 N 
184967.0000 M6268 1189 n30 n20 2 N 
184996.0000 M6269 1871 n33 n39 2 N 
185021.0000 M6270 1362 n25 n15 2 N 
185049.0000 M6271 1883 n27 n24 2 N 
185078.0000 M6272 1382 n29 n38 2 N 
185105.0000 M6273 1076 n19 n24 2 N 
185132.0000 M6274 1902 n10 n3 2 N 
185164.0000 M6275 1829 n26 n38 2 N 
185197.0000 M6276 1171 n28 n16 2 N 
185225.0000 M6277 1360 n27 n0 2 N 
185255.0000 M6278 1230 n9 n22 2 N 
185287.0000 M6279 1625 n11 n31 2 N 
185317.0000 M6280 1830 n30 n15 2 N 
185343.0000 M6281 1755 n13 n33 2 N 
185372.0000 M6282 1789 n17 n21 2 N 
185402.0000 M6283 1620 n20 n4 2 N 
185432.0000 M6284 1079 n24 n11 2 N 
185465.0000 M6285 1948 n40 n30 2 N 
185495.0000 M6286 1897 n26 n21 2 N 
185522.0000 M6287 1209 n23 n14 2 N 
185553.0000 M6288 1090 n31 n32 2 N 
185579.0000 M6289 1658 n15 n20 2 N 
185604.0000 M6290 1410 n26 n17 2 N 
185634.0000 M6291 1955 n7 n30 2 N 
185666.0000 M6292 1733 n19 n33 2 N 
185693.0000 M6293 1767 n11 n16 2 N 
185718.0000 M6294 1432 n6 n34 2 N 
185749.0000 M6295 1396 n10 n38 2 N 
185778.0000 M6296 1018 n29 n2 2 N 
185808.0000 M6297 1418 n30 n40 2 N 
185833.0000 M6298 1156 n39 n21 2 N 
185859.0000 M6299 1284 n20 n7 2 N 
185887.0000 M6300 1161 n25 n9 2 N 
185917.0000 M6301 1820 n14 n23 2 N 
185949.0000 M6302 1998 n32 n40 2 N 
185974.0000 M6303 1402 n8 n6 2 N 
186002.0000 M6304 1218 n7 n33 2 N 
186027.0000 M6305 1702 n40 n0 2 N 
186061.0000 M6306 1559 n28 n38 2 N 
186091.0000 M6307 1969 n27 n3 2 N 
186121.0000 M6308 1623 n40 n28 2 N 
186152.0000 M6309 1696 n10 n12 2 N 
186177.0000 M6310 1476 n40 n22 2 N 
186204.0000 M6311 1418 n37 n32 2 N 
186233.0000 M6312 1197 n1 n24 2 N 
186265.0000 M6313 1972 n31 n9 2 N 
186295.0000 M6314 1559 n40 n2 2 N 
186325.0000 M6315 1182 n29 n34 2 N 
186358.0000 M6316 1963 n14 n18 2 N 
186392.0000 M6317 1243 n21 n30 2 N 
186425.0000 M6318 1436 n18 n38 2 N 
186454.0000 M6319 1761 n10 n21 2 N 
186481.0000 M6320 1200 n3 n8 2 N 
186508.0000 M6321 1028 n31 n16 2 N 
186538.0000 M6322 1838 n14 n9 2 N 
186568.0000 M6323 1654 n15 n8 2 N 
186597.0000 M6324 1272 n11 n33 2 N 
186630.0000 M6325 1746 n6 n36 2 N 
186657.0000 M6326 1002 n25 n22 2 N 
186682.0000 M6327 1260 n10 n27 2 N 
186711.0000 M6328 1264 n37 n29 2 N 
186737.0000 M6329 1162 n0 n25 2 N 
186767.0000 M6330 1755 n5 n7 2 N 
186799.0000 M6331 1861 n38 n0 2 N 
186824.0000 M6332 1204 n28 n17 2 N 
186858.0000 M6333 1936 n9 n32 2 N 
186886.0000 M6334 1959 n4 n34 2 N 
186917.0000 M6335 1487 n31 n27 2 N 
186949.0000 M6336 1801 n28 n14 2 N 
186977.0000 M6337 1849 n12 n23 2 N 
187004.0000 M6338 1426 n2 n27 2 N 
187035.0000 M6339 1551 n11 n16 2 N 
187060.0000 M6340 1443 n16 n37 2 N 
187089.0000 M6341 1538 n32 n17 2 N 
187115.0000 M6342 1393 n34 n19 2 N 
187147.0000 M6343 1621 n32 n11 2 N 
187180.0000 M6344 1581 n6 n5 2 N 
187209.0000 M6345 1960 n33 n40 2 N 
187240.0000 M6346 1878 n26 n37 2 N 
187266.0000 M6347 1052 n1 n32 2 N 
187298.0000 M6348 1064 n27 n1 2 N 
187327.0000 M6349 1921 n35 n26 2 N 
187360.0000 M6350 1264 n35 n39 2 N 
187385.0000 M6351 1254 n39 n17 2 N 
187411.0000 M6352 1068 n39 n0 2 N 
187438.0000 M6353 1313 n9 n27 2 N 
187463.0000 M6354 1220 n25 n30 2 N 
187492.0000 M6355 1022 n36 n38 2 N 
187518.0000 M6356 1626 n18 n13 2 N 
187552.0000 M6357 1660 n38 n4 2 N 
187578.0000 M6358 1964 n14 n30 2 N 
187611.0000 M6359 1358 n27 n7 2 N 
187641.0000 M6360 1807 n1 n29 2 N 
187669.0000 M6361 1717 n8 n34 2 N 
187702.0000 M6362 1315 n26 n14 2 N 
187735.0000 M6363 1136 n6 n12 2 N 
187765.0000 M6364 1929 n35 n6 2 N 
187797.0000 M6365 1225 n2 n10 2 N 
